IATA,id,airport_name,city,country,ICAO,latitude,longitude,altitude,timezone,daylight_saving_time,database_timezone,type,source
GPT,4038.0,Gulfport Biloxi International Airport,Gulfport,United States,KGPT,30.40730094909668,-89.07009887695312,28.0,-6,A,America/Chicago,airport,OurAirports
GRB,3653.0,Austin Straubel International Airport,Green Bay,United States,KGRB,44.48509979248047,-88.12960052490234,695.0,-6,A,America/Chicago,airport,OurAirports
GRI,5740.0,Central Nebraska Regional Airport,Grand Island,United States,KGRI,40.96749877929688,-98.30960083007812,1847.0,-6,A,America/Chicago,airport,OurAirports
GRJ,804.0,George Airport,George,South Africa,FAGG,-34.0055999756,22.378900528000003,648.0,2,U,Africa/Johannesburg,airport,OurAirports
GRK,3775.0,Robert Gray  Army Air Field Airport,Killeen,United States,KGRK,31.067199706999997,-97.8289031982,1015.0,-6,A,America/Chicago,airport,OurAirports
GRR,3685.0,Gerald R. Ford International Airport,Grand Rapids,United States,KGRR,42.88079834,-85.52279663,794.0,-5,A,America/New_York,airport,OurAirports
GRU,2564.0,Guarulhos - Governador André Franco Montoro International Airport,Sao Paulo,Brazil,SBGR,-23.435556411743164,-46.47305679321289,2459.0,-3,S,America/Sao_Paulo,airport,OurAirports
GRX,1223.0,Federico Garcia Lorca Airport,Granada,Spain,LEGR,37.18870162963867,-3.777359962463379,1860.0,1,E,Europe/Madrid,airport,OurAirports
GRZ,1609.0,Graz Airport,Graz,Austria,LOWG,46.9911003112793,15.439599990844727,1115.0,1,E,Europe/Vienna,airport,OurAirports
GSO,4008.0,Piedmont Triad International Airport,Greensboro,United States,KGSO,36.097801208496094,-79.93730163574219,925.0,-5,A,America/New_York,airport,OurAirports
GSP,4034.0,Greenville Spartanburg International Airport,Greenville,United States,KGSP,34.895698547399995,-82.2189025879,964.0,-5,A,America/New_York,airport,OurAirports
GTF,3880.0,Great Falls International Airport,Great Falls,United States,KGTF,47.48199844,-111.3710022,3680.0,-7,A,America/Denver,airport,OurAirports
GTO,3247.0,Jalaluddin Airport,Gorontalo,Indonesia,WAMG,0.6371189951899999,122.849998474,105.0,8,N,Asia/Makassar,airport,OurAirports
GTR,4273.0,Golden Triangle Regional Airport,Columbus Mississippi,United States,KGTR,33.450298309299995,-88.59140014649999,264.0,-6,A,America/Chicago,airport,OurAirports
GUA,1767.0,La Aurora Airport,Guatemala City,Guatemala,MGGT,14.58329963684082,-90.52749633789062,4952.0,-6,U,America/Guatemala,airport,OurAirports
GUC,7051.0,Gunnison Crested Butte Regional Airport,Gunnison,United States,KGUC,38.53390121,-106.9329987,7680.0,-7,A,America/Denver,airport,OurAirports
GUM,2246.0,Antonio B. Won Pat International Airport,Agana,Guam,PGUM,13.4834003448,144.796005249,298.0,10,U,Pacific/Guam,airport,OurAirports
GVA,1665.0,Geneva Cointrin International Airport,Geneva,Switzerland,LSGG,46.23809814453125,6.108950138092041,1411.0,1,E,Europe/Paris,airport,OurAirports
GWL,3094.0,Gwalior Airport,Gwalior,India,VIGR,26.29330062866211,78.22779846191406,617.0,5.5,N,Asia/Calcutta,airport,OurAirports
GWT,410.0,Westerland Sylt Airport,Westerland,Germany,EDXW,54.9132003784,8.34047031403,51.0,1,E,Europe/Berlin,airport,OurAirports
GYD,2922.0,Heydar Aliyev International Airport,Baku,Azerbaijan,UBBB,40.46749877929688,50.04669952392578,10.0,4,E,Asia/Baku,airport,OurAirports
GYE,2673.0,José Joaquín de Olmedo International Airport,Guayaquil,Ecuador,SEGU,-2.15741991997,-79.88359832760001,19.0,-5,U,America/Guayaquil,airport,OurAirports
GYN,2562.0,Santa Genoveva Airport,Goiania,Brazil,SBGO,-16.631999969482422,-49.22069931030274,2450.0,-3,S,America/Sao_Paulo,airport,OurAirports
GYS,6398.0,Guangyuan Airport,Guangyuan,China,ZUGU,32.391101837158196,105.7020034790039,0.0,8,U,Asia/Shanghai,airport,OurAirports
GZP,8266.0,Gazipaşa Airport,Alanya,Turkey,LTGP,36.2992172241,32.3005981445,86.0,3,E,Europe/Istanbul,airport,OurAirports
GZT,1689.0,Gaziantep International Airport,Gaziantep,Turkey,LTAJ,36.9472007751,37.4786987305,2315.0,3,E,Europe/Istanbul,airport,OurAirports
HAC,2352.0,Hachijojima Airport,Hachijojima,Japan,RJTH,33.1150016785,139.785995483,303.0,9,U,Asia/Tokyo,airport,OurAirports
HAD,709.0,Halmstad Airport,Halmstad,Sweden,ESMT,56.69110107421875,12.820199966430664,101.0,1,E,Europe/Stockholm,airport,OurAirports
HAH,912.0,Prince Said Ibrahim International Airport,Moroni,Comoros,FMCH,-11.5337,43.2719,93.0,3,U,Indian/Comoro,airport,OurAirports
HAJ,352.0,Hannover Airport,Hannover,Germany,EDDV,52.461101532,9.68507957458,183.0,1,E,Europe/Berlin,airport,OurAirports
HAK,4120.0,Haikou Meilan International Airport,Haikou,China,ZJHK,19.93490028381348,110.45899963378906,75.0,8,U,Asia/Shanghai,airport,OurAirports
HAM,342.0,Hamburg Airport,Hamburg,Germany,EDDH,53.630401611328004,9.988229751586902,53.0,1,E,Europe/Berlin,airport,OurAirports
HAN,3199.0,Noi Bai International Airport,Hanoi,Vietnam,VVNB,21.221200942993164,105.80699920654295,39.0,7,U,Asia/Saigon,airport,OurAirports
HAS,2069.0,Ha'il Airport,Hail,Saudi Arabia,OEHL,27.437901,41.686298,3331.0,3,U,Asia/Riyadh,airport,OurAirports
HAU,645.0,Haugesund Airport,Haugesund,Norway,ENHD,59.34529876709001,5.208360195159901,86.0,1,E,Europe/Oslo,airport,OurAirports
HAV,1909.0,José Martí International Airport,Havana,Cuba,MUHA,22.989200592041016,-82.40910339355469,210.0,-5,U,America/Havana,airport,OurAirports
HBA,3336.0,Hobart International Airport,Hobart,Australia,YMHB,-42.836101532,147.50999450700002,13.0,10,O,Australia/Melbourne,airport,OurAirports
HBE,3410.0,Borg El Arab International Airport,Alexandria,Egypt,HEBA,30.91769981384277,29.696399688720703,177.0,2,U,Africa/Cairo,airport,OurAirports
HDG,8407.0,Handan Airport,Handan,China,ZBHD,36.5258333333,114.425555556,229.0,8,N,Asia/Shanghai,airport,OurAirports
HDN,4339.0,Yampa Valley Airport,Hayden,United States,KHDN,40.48120117,-107.21800230000001,6606.0,-7,A,America/Denver,airport,OurAirports
HDS,811.0,Hoedspruit Air Force Base Airport,Hoedspruit,South Africa,FAHS,-24.3686008453,31.048700332600003,1743.0,2,U,Africa/Johannesburg,airport,OurAirports
HDY,3181.0,Hat Yai International Airport,Hat Yai,Thailand,VTSS,6.933209896089999,100.392997742,90.0,7,U,Asia/Bangkok,airport,OurAirports
HEK,6410.0,Heihe Airport,Heihe,China,ZYHE,50.1716209371,127.308883667,8530.0,8,U,Asia/Shanghai,airport,OurAirports
HEL,421.0,Helsinki Vantaa Airport,Helsinki,Finland,EFHK,60.317199707031,24.963300704956,179.0,2,E,Europe/Helsinki,airport,OurAirports
HER,1452.0,Heraklion International Nikos Kazantzakis Airport,Heraklion,Greece,LGIR,35.3396987915,25.1802997589,115.0,2,E,Europe/Athens,airport,OurAirports
HET,6345.0,Baita International Airport,Hohhot,China,ZBHH,40.851398468,111.823997498,3556.0,8,U,Asia/Shanghai,airport,OurAirports
HFE,3389.0,Hefei Luogang International Airport,Hefei,China,ZSOF,31.78000068664551,117.2979965209961,108.0,8,U,Asia/Shanghai,airport,OurAirports
HGA,1121.0,Egal International Airport,Hargeisa,Somalia,HCMH,9.518170356750488,44.08879852294922,4423.0,3,U,Africa/Mogadishu,airport,OurAirports
HGH,3386.0,Hangzhou Xiaoshan International Airport,Hangzhou,China,ZSHC,30.22949981689453,120.43399810791016,23.0,8,U,Asia/Shanghai,airport,OurAirports
HHH,8314.0,Hilton Head Airport,Hilton Head Island,United States,KHXD,32.2243995667,-80.6975021362,19.0,-5,A,America/New_York,airport,OurAirports
HIA,7898.0,Huai An Lianshui Airport,Huai An,China,ZSSH,33.7772,119.1478,23.0,8,N,Asia/Shanghai,airport,User
HIB,3650.0,Range Regional Airport,Hibbing,United States,KHIB,47.38660049,-92.83899689,1354.0,-6,A,America/Chicago,airport,OurAirports
HID,6272.0,Horn Island Airport,Horn Island,Australia,YHID,-10.586400032,142.289993286,43.0,10,O,Australia/Brisbane,airport,OurAirports
HIJ,2326.0,Hiroshima Airport,Hiroshima,Japan,RJOA,34.4361000061,132.91900634799998,1088.0,9,U,Asia/Tokyo,airport,OurAirports
HIN,6007.0,Sacheon Air Base,Sacheon,South Korea,RKPS,35.0885009765625,128.07000732421878,25.0,9,U,Asia/Seoul,airport,OurAirports
HJJ,7519.0,Zhijiang Airport,Zhijiang,China,ZGCJ,27.4411111111,109.7,882.0,8,U,Asia/Shanghai,airport,OurAirports
HJR,3012.0,Khajuraho Airport,Khajuraho,India,VAKJ,24.817199706999997,79.91860198970001,728.0,5.5,N,Asia/Calcutta,airport,OurAirports
HKD,2288.0,Hakodate Airport,Hakodate,Japan,RJCH,41.7700004578,140.822006226,151.0,9,U,Asia/Tokyo,airport,OurAirports
HKG,3077.0,Chek Lap Kok International Airport,Hong Kong,Hong Kong,VHHH,22.3089008331,113.915000916,28.0,8,U,Asia/Hong_Kong,airport,OurAirports
HKK,2014.0,Hokitika Airfield,Hokitika,New Zealand,NZHK,-42.713600158691406,170.98500061035156,146.0,12,Z,Pacific/Auckland,airport,OurAirports
HKT,3179.0,Phuket International Airport,Phuket,Thailand,VTSP,8.11320018768,98.3169021606,82.0,7,U,Asia/Bangkok,airport,OurAirports
HLA,820.0,Lanseria Airport,Johannesburg,South Africa,FALA,-25.9384994507,27.926099777199997,4517.0,2,U,Africa/Johannesburg,airport,OurAirports
HLD,3366.0,Dongshan Airport,Hailar,China,ZBLA,49.2050018311,119.82499694799999,2169.0,8,U,Asia/Shanghai,airport,OurAirports
HLH,6349.0,Ulanhot Airport,Ulanhot,China,ZBUL,46.195333000000005,122.00833300000001,0.0,8,U,Asia/Shanghai,airport,OurAirports
HLN,3504.0,Helena Regional Airport,Helena,United States,KHLN,46.6068000793457,-111.98300170898438,3877.0,-7,A,America/Denver,airport,OurAirports
HLZ,2015.0,Hamilton International Airport,Hamilton,New Zealand,NZHN,-37.8666992188,175.332000732,172.0,12,Z,Pacific/Auckland,airport,OurAirports
HMB,8235.0,Sohag International Airport,Sohag,Egypt,HEMK,26.342778000000003,31.742778,310.0,2,E,Africa/Cairo,airport,OurAirports
HMI,6743.0,Hami Airport,Hami,China,ZWHM,42.8414001465,93.6691970825,2703.0,8,U,Asia/Shanghai,airport,OurAirports
HMO,1807.0,General Ignacio P. Garcia International Airport,Hermosillo,Mexico,MMHO,29.095899581900007,-111.047996521,627.0,-7,S,America/Hermosillo,airport,OurAirports
HMV,5599.0,Hemavan Airport,Hemavan,Sweden,ESUT,65.80609893798828,15.082799911499025,1503.0,1,E,Europe/Stockholm,airport,OurAirports
HNA,2344.0,Hanamaki Airport,Hanamaki,Japan,RJSI,39.4286003112793,141.13499450683594,297.0,9,U,Asia/Tokyo,airport,OurAirports
HND,2359.0,Tokyo Haneda International Airport,Tokyo,Japan,RJTT,35.552299,139.779999,35.0,9,U,Asia/Tokyo,airport,OurAirports
HNL,3728.0,Honolulu International Airport,Honolulu,United States,PHNL,21.318700790405273,-157.9219970703125,13.0,-10,N,Pacific/Honolulu,airport,OurAirports
HOB,3749.0,Lea County Regional Airport,Hobbs,United States,KHOB,32.6875,-103.21700290000001,3661.0,-7,A,America/Denver,airport,OurAirports
HOF,2060.0,Al Ahsa Airport,Al-ahsa,Saudi Arabia,OEAH,25.28529930114746,49.48519897460938,588.0,3,U,Asia/Riyadh,airport,OurAirports
HOG,1910.0,Frank Pais International Airport,Holguin,Cuba,MUHG,20.785600662231445,-76.31510162353516,361.0,-5,U,America/Havana,airport,OurAirports
HON,3491.0,Huron Regional Airport,Huron,United States,KHON,44.38520050048828,-98.22850036621094,1289.0,-6,A,America/Chicago,airport,OurAirports
HOR,1628.0,Horta Airport,Horta,Portugal,LPHR,38.51990127563477,-28.715900421142575,118.0,-1,E,Atlantic/Azores,airport,OurAirports
HOU,3566.0,William P Hobby Airport,Houston,United States,KHOU,29.64539909,-95.27890015,46.0,-6,A,America/Chicago,airport,OurAirports
HPH,6188.0,Cat Bi International Airport,Haiphong,Vietnam,VVCI,20.81940078735352,106.7249984741211,6.0,7,U,Asia/Saigon,airport,OurAirports
HPN,3589.0,Westchester County Airport,White Plains,United States,KHPN,41.06700134277344,-73.70760345458984,439.0,-5,A,America/New_York,airport,OurAirports
HRB,3400.0,Taiping Airport,Harbin,China,ZYHB,45.6234016418457,126.25,457.0,8,U,Asia/Shanghai,airport,OurAirports
HRE,1005.0,Harare International Airport,Harare,Zimbabwe,FVHA,-17.931800842285156,31.09280014038086,4887.0,2,U,Africa/Harare,airport,OurAirports
HRG,1130.0,Hurghada International Airport,Hurghada,Egypt,HEGN,27.178300857543945,33.799400329589844,52.0,2,U,Africa/Cairo,airport,OurAirports
HRI,8949.0,Mattala Rajapaksa International Airport,Mattala,Sri Lanka,VCRI,6.284467,81.124128,157.0,5.5,N,Asia/Colombo,airport,OurAirports
HRK,6105.0,Kharkiv International Airport,Kharkov,Ukraine,UKHH,49.92480087280274,36.290000915527344,508.0,2,E,Europe/Kiev,airport,OurAirports
HRL,3560.0,Valley International Airport,Harlingen,United States,KHRL,26.228500366210934,-97.65440368652344,36.0,-6,A,America/Chicago,airport,OurAirports
HSG,5996.0,Saga Airport,Saga,Japan,RJFS,33.149700164799995,130.302001953,6.0,9,N,Asia/Tokyo,airport,OurAirports
HSN,6395.0,Zhoushan Airport,Zhoushan,China,ZSZS,29.9342002869,122.36199951200001,3.0,8,U,Asia/Shanghai,airport,OurAirports
HSV,4113.0,Huntsville International Carl T Jones Field,Huntsville,United States,KHSV,34.637199401855,-86.775100708008,629.0,-6,A,America/Chicago,airport,OurAirports
HTA,2935.0,Chita-Kadala Airport,Chita,Russia,UIAA,52.026299,113.306,2272.0,9,N,Asia/Yakutsk,airport,OurAirports
HTI,6242.0,Hamilton Island Airport,Hamilton Island,Australia,YBHM,-20.358100891099998,148.95199585,15.0,10,O,Australia/Brisbane,airport,OurAirports
HTN,3398.0,Hotan Airport,Hotan,China,ZWTN,37.03850173950195,79.86489868164062,4672.0,8,U,Asia/Shanghai,airport,OurAirports
HTS,5742.0,Tri-State/Milton J. Ferguson Field,Huntington,United States,KHTS,38.36669922,-82.55799866,828.0,-5,A,America/New_York,airport,OurAirports
HTY,7453.0,Hatay Airport,Hatay,Turkey,LTDA,36.36277771,36.282222747800006,269.0,3,U,Europe/Istanbul,airport,OurAirports
HUI,3201.0,Phu Bai Airport,Hue,Vietnam,VVPB,16.401500701899998,107.70300293,48.0,7,U,Asia/Saigon,airport,OurAirports
HUX,1786.0,Bahías de Huatulco International Airport,Huatulco,Mexico,MMBT,15.77530002593994,-96.26260375976562,464.0,-6,S,America/Mexico_City,airport,OurAirports
HUY,515.0,Humberside Airport,Humberside,United Kingdom,EGNJ,53.57440185546875,-0.350832998752594,121.0,0,E,Europe/London,airport,OurAirports
HVB,4052.0,Hervey Bay Airport,Hervey Bay,Australia,YHBA,-25.3188991547,152.880004883,60.0,10,O,Australia/Brisbane,airport,OurAirports
HVN,4006.0,Tweed New Haven Airport,New Haven,United States,KHVN,41.26369858,-72.88680267,12.0,-5,A,America/New_York,airport,OurAirports
HYD,12087.0,Rajiv Gandhi International Airport,Hyderabad,India,VOHS,17.2405,78.4288,2024.0,5.5,N,\N,airport,User
HYN,6384.0,Huangyan Luqiao Airport,Huangyan,China,ZSLQ,28.56220054626465,121.4290008544922,0.0,8,U,Asia/Shanghai,airport,OurAirports
HZH,7508.0,Liping Airport,Liping,China,ZUNP,26.32217,109.1499,1620.0,8,U,Asia/Shanghai,airport,OurAirports
IAD,3714.0,Washington Dulles International Airport,Washington,United States,KIAD,38.94449997,-77.45580292,312.0,-5,A,America/New_York,airport,OurAirports
IAH,3550.0,George Bush Intercontinental Houston Airport,Houston,United States,KIAH,29.98439979553223,-95.34140014648438,97.0,-6,A,America/Chicago,airport,OurAirports
IAS,1655.0,Iaşi Airport,Iasi,Romania,LRIA,47.17850112915039,27.6205997467041,397.0,2,E,Europe/Bucharest,airport,OurAirports
IBE,2724.0,Perales Airport,Ibague,Colombia,SKIB,4.42161,-75.1333,2999.0,-5,U,America/Bogota,airport,OurAirports
IBZ,1225.0,Ibiza Airport,Ibiza,Spain,LEIB,38.8728981018,1.3731199502899998,24.0,1,E,Europe/Madrid,airport,OurAirports
ICN,3930.0,Incheon International Airport,Seoul,South Korea,RKSI,37.46910095214844,126.45099639892578,23.0,9,U,Asia/Seoul,airport,OurAirports
ICT,3457.0,Wichita Mid Continent Airport,Wichita,United States,KICT,37.649898529052734,-97.43309783935548,1333.0,-6,A,America/Chicago,airport,OurAirports
IDA,4100.0,Idaho Falls Regional Airport,Idaho Falls,United States,KIDA,43.51459884643555,-112.0709991455078,4744.0,-7,A,America/Denver,airport,OurAirports
IDR,3008.0,Devi Ahilyabai Holkar Airport,Indore,India,VAID,22.721799850500002,75.8011016846,1850.0,5.5,N,Asia/Calcutta,airport,OurAirports
IEV,2944.0,Kiev Zhuliany International Airport,Kiev,Ukraine,UKKK,50.40194,30.451940000000004,587.0,2,E,Europe/Kiev,airport,OurAirports
IFN,2121.0,Esfahan Shahid Beheshti International Airport,Esfahan,Iran,OIFM,32.75080108642578,51.86130142211914,5059.0,3.5,E,Asia/Tehran,airport,OurAirports
IGD,9043.0,Igdir,Igdir,Turkey,LTCT,39.983056,43.866389,3100.0,3,E,Europe/Istanbul,unknown,User
IGM,6132.0,Kingman Airport,Kingman,United States,IGM,35.2595,-113.93799999999999,3449.0,-7,A,America/Phoenix,airport,User
IGR,2471.0,Cataratas Del Iguazú International Airport,Iguazu Falls,Argentina,SARI,-25.737300872800002,-54.473400116,916.0,-3,N,America/Cordoba,airport,OurAirports
IGU,2554.0,Cataratas International Airport,Foz Do Iguacu,Brazil,SBFI,-25.60027885437012,-54.48500061035156,786.0,-3,S,America/Sao_Paulo,airport,OurAirports
IKA,4330.0,Imam Khomeini International Airport,Tehran,Iran,OIIE,35.416099548339844,51.152198791503906,3305.0,3.5,E,Asia/Tehran,airport,OurAirports
IKI,2295.0,Iki Airport,Iki,Japan,RJDB,33.7490005493,129.785003662,41.0,9,U,Asia/Tokyo,airport,OurAirports
IKT,2937.0,Irkutsk Airport,Irkutsk,Russia,UIII,52.268001556396,104.38899993896,1675.0,8,N,Asia/Irkutsk,airport,OurAirports
ILD,7459.0,Lleida-Alguaire Airport,Lleida,Spain,LEDA,41.728184999999996,0.5350229999999999,1170.0,1,E,Europe/Madrid,airport,OurAirports
ILM,3845.0,Wilmington International Airport,Wilmington,United States,KILM,34.27059936523437,-77.90260314941406,32.0,-5,A,America/New_York,airport,OurAirports
IMF,3050.0,Imphal Airport,Imphal,India,VEIM,24.760000228899997,93.896697998,2540.0,5.5,N,Asia/Calcutta,airport,OurAirports
IMP,2572.0,Prefeito Renato Moreira Airport,Imperatriz,Brazil,SBIZ,-5.531290054321289,-47.459999084472656,432.0,-3,S,America/Fortaleza,airport,OurAirports
IMT,6837.0,Ford Airport,Iron Mountain,United States,KIMT,45.8184013367,-88.11450195309999,1182.0,-6,A,America/Chicago,airport,OurAirports
INC,4085.0,Yinchuan Airport,Yinchuan,China,ZLIC,38.481899,106.009003,0.0,8,U,Asia/Shanghai,airport,OurAirports
IND,3585.0,Indianapolis International Airport,Indianapolis,United States,KIND,39.7173,-86.294403,797.0,-5,A,America/New_York,airport,OurAirports
INL,3535.0,Falls International Airport,International Falls,United States,KINL,48.566200256347656,-93.4030990600586,1185.0,-6,A,America/Chicago,airport,OurAirports
INN,1610.0,Innsbruck Airport,Innsbruck,Austria,LOWI,47.260201,11.344000000000001,1907.0,1,E,Europe/Vienna,airport,OurAirports
IOA,1451.0,Ioannina Airport,Ioannina,Greece,LGIO,39.6963996887207,20.82250022888184,1558.0,2,E,Europe/Athens,airport,OurAirports
IOM,520.0,Isle of Man Airport,Isle Of Man,Isle of Man,EGNS,54.08330154418945,-4.623889923095703,52.0,0,E,Europe/Isle_of_Man,airport,OurAirports
IOS,2569.0,Bahia - Jorge Amado Airport,Ilheus,Brazil,SBIL,-14.815999984741001,-39.033199310303004,15.0,-3,S,America/Fortaleza,airport,OurAirports
IPH,3302.0,Sultan Azlan Shah Airport,Ipoh,Malaysia,WMKI,4.567969799041748,101.09200286865234,130.0,8,N,Asia/Kuala_Lumpur,airport,OurAirports
IPT,3584.0,Williamsport Regional Airport,Williamsport,United States,KIPT,41.241798400878906,-76.92109680175781,529.0,-5,A,America/New_York,airport,OurAirports
IQN,6365.0,Qingyang Airport,Qingyang,China,ZLQY,35.799702,107.602997,0.0,8,U,Asia/Shanghai,airport,OurAirports
IQQ,2649.0,Diego Aracena Airport,Iquique,Chile,SCDA,-20.535200119018555,-70.18129730224611,155.0,-4,S,America/Santiago,airport,OurAirports
IQT,2801.0,Coronel FAP Francisco Secada Vignetta International Airport,Iquitos,Peru,SPQT,-3.7847399711608887,-73.30879974365234,306.0,-5,U,America/Lima,airport,OurAirports
IRJ,2458.0,Capitan V A Almonacid Airport,La Rioja,Argentina,SANL,-29.381599426300003,-66.7957992554,1437.0,-3,N,America/Argentina/La_Rioja,airport,OurAirports
ISA,3324.0,Mount Isa Airport,Mount Isa,Australia,YBMA,-20.6639003754,139.488998413,1121.0,10,O,Australia/Brisbane,airport,OurAirports
ISB,2223.0,Benazir Bhutto International Airport,Islamabad,Pakistan,OPRN,33.61669921875,73.09919738769531,1668.0,5,N,Asia/Karachi,airport,OurAirports
ISE,5801.0,Süleyman Demirel International Airport,Isparta,Turkey,LTFC,37.8554000854,30.368400573699997,2835.0,3,E,Europe/Istanbul,airport,OurAirports
ISG,2387.0,Ishigaki Airport,Ishigaki,Japan,ROIG,24.344499588,124.18699646,93.0,9,U,Asia/Tokyo,airport,OurAirports
ISN,3659.0,Sloulin Field International Airport,Williston,United States,KISN,48.177898407,-103.64199829100001,1982.0,-6,A,America/Chicago,airport,OurAirports
ISP,3857.0,Long Island Mac Arthur Airport,Islip,United States,KISP,40.79520035,-73.10019684,99.0,-5,A,America/New_York,airport,OurAirports
